time,down,up,rnti_count,mcs_down,mcs_down_var,mcs_up,mcs_up_var,rb_down,rb_down_var,rb_up,rb_up_var
2025-08-13 11:40:00,402666.6666666667,385000.0,41.129999999999995,1.8726666666666667,2.119463809523809,19.00125,70.26839833333334,24.992,1066.09436,6.21875,8.682065
2025-08-13 11:42:00,3830072.4637681157,391038.06228373706,806.6600000000001,2.956159420289855,11.169510287220037,19.512041522491348,50.14502255382545,35.569384057971014,1989.031577437418,7.318442906574395,38.85519444204154
2025-08-13 11:44:00,5639317.406143345,362126.98412698414,878.2,3.8408873720136523,13.274140305764645,16.843650793650795,68.47856720250729,48.336757679180884,2138.4376582869686,8.580761904761905,39.82317585077342
2025-08-13 11:46:00,3240296.296296296,344432.62411347515,768.49,3.584962962962963,10.451857061820178,18.814609929078014,48.1961808081573,39.73085185185185,2051.655888862729,7.117021276595745,31.67369572196561
2025-08-13 11:48:00,2366407.4074074076,328051.1182108626,826.1200000000001,2.7334074074074075,7.80657124604158,15.58143769968051,87.21038414434338,41.51544444444445,2283.325106679059,6.415431309904153,18.85908643196526
2025-08-13 11:50:00,4867031.25,311487.1794871795,1104.01,4.8883125,19.86753382053291,13.398307692307693,96.12430612616177,73.62040625,4126.821112373632,6.185241730279898,26.21164082151943
2025-08-13 11:52:00,6551661.129568106,338602.4844720497,889.8900000000001,5.134186046511628,23.53384041860467,16.7344099378882,79.09241662893517,71.9633222591362,4239.909389592471,5.749192546583851,12.36458750798164
2025-08-13 11:54:00,7612992.424242424,383200.0,742.04,5.793712121212121,23.426994532780274,19.79967272727273,37.07321996549435,85.09825757575757,5197.212633454315,5.4453818181818185,3.7148840690112825
2025-08-13 11:56:00,767625.0,453063.5838150289,415.36,2.4071875,15.955336065251583,16.09011560693642,72.81446975399923,24.4576875,804.1483889583326,12.993563218390806,819.5891525480039
2025-08-13 11:58:00,1592608.6956521738,515947.1365638767,577.82,3.668086956521739,27.27518933738372,20.991718061674007,22.87130544228295,32.45895652173913,1234.852451308145,10.705770925110132,469.29796256676156
2025-08-13 12:00:00,995960.7843137254,416780.30303030304,693.77,2.808627450980392,12.265528423652931,20.885871212121213,23.098367298939955,29.731333333333332,1151.9145793175855,8.070492424242424,188.74450203796505
2025-08-13 12:02:00,633815.7894736843,698606.5573770492,604.5799999999999,2.610921052631579,8.014014566427084,19.129426229508198,38.65884082169602,27.392061403508773,1105.11369132661,20.265632653061225,1032.2767222415523
2025-08-13 12:04:00,355277.77777777775,349082.96943231445,552.0600000000001,2.4457407407407405,7.141291541774325,21.00349344978166,22.0772798475446,33.55388888888889,1906.0124694573656,7.243973799126637,92.62527054317023
2025-08-13 12:06:00,186586.82634730538,185380.11695906433,366.95,1.662934131736527,7.143900375153313,22.61374269005848,11.499100027519777,29.49610778443114,1717.3095962051789,5.144152046783626,21.885760894392863
2025-08-13 12:08:00,3366906.474820144,1056986.301369863,311.40999999999997,3.122086330935252,11.721015180898759,19.49554794520548,46.96622487009918,39.2784892086331,1604.3931143676364,31.93527397260274,2155.7785850968353
2025-08-13 12:10:00,2377758.620689655,381011.23595505615,407.71000000000004,3.300287356321839,10.825277951631119,22.466404494382022,24.523476264838454,40.65913793103448,1593.6128795993613,6.131005586592179,24.363729320193347
2025-08-13 12:12:00,3159075.630252101,524149.377593361,601.5600000000001,3.2237394957983194,12.130221822146577,20.548091286307056,31.573936341632113,41.49823529411765,1946.671246661703,12.781991701244813,720.4548910165976
2025-08-13 12:14:00,2994198.8950276244,367055.55555555556,413.5,2.988453038674033,12.12932870472682,22.584944444444446,15.04532122594662,31.29088397790055,1129.7978025475745,7.639499999999999,60.392124329608954
2025-08-13 12:16:00,328640.0,263798.4496124031,259.53,1.5944,5.83793129032258,22.78093023255814,21.642453815406984,19.62296,170.03336778064525,5.234153846153846,17.019153154442453
2025-08-13 12:18:00,7010312.499999999,232439.0243902439,80.34,2.46625,5.290275806451612,8.72609756097561,91.1614893902439,46.14375,1945.2984564516125,7.409512195121952,73.24136475609758
2025-08-13 12:20:00,2634241.071428572,205859.0308370044,525.25,2.3838839285714286,8.208786192745036,14.29339207048458,136.7075933102023,44.885535714285716,2516.9446956758484,4.9493392070484585,8.56244336673034
2025-08-13 12:22:00,941857.1428571427,638503.4013605441,326.53999999999996,2.3535,6.370598453237405,15.627278911564627,84.33471583263439,43.18378571428572,2257.2876323278515,23.334965986394558,2085.902360786506
2025-08-13 12:24:00,1500757.5757575757,883857.1428571428,150.75,4.369848484848485,19.01324766899767,10.980571428571428,25.986872132505184,39.88287878787879,2032.5733285081583,42.41197183098591,2623.0373846277657
2025-08-13 12:26:00,1301162.7906976743,68524.59016393442,104.36,5.612093023255814,34.76438361018826,12.151311475409836,43.57336825136613,45.27232558139535,2012.347984939092,6.11327868852459,5.417255737704918
2025-08-13 12:28:00,2616483.5164835164,722600.0,197.78,2.405824175824176,9.613631257631257,18.6278,68.24434864646464,43.237802197802196,2425.790346227106,22.9888,1718.154190464646
2025-08-13 12:30:00,706730.7692307692,109333.33333333334,398.06,2.2694230769230765,12.175280310173695,20.93257142857143,51.39827182501711,33.44730769230769,1783.10140560794,5.1450000000000005,35.34883468899522
2025-08-13 12:32:00,1388036.809815951,602433.6283185841,467.52,3.794049079754601,15.299335355600999,16.262212389380533,61.60073463913467,40.49957055214724,1787.6893646292522,20.598157894736843,1807.8078547414784
2025-08-13 12:34:00,870304.3478260869,213310.58020477818,709.09,5.640913043478261,11.649883442187202,14.679180887372013,90.56823905278418,47.768478260869564,1474.162736975508,5.925918367346939,4.100583966009611
2025-08-13 12:36:00,1278149.4661921707,201784.61538461538,890.6400000000001,5.391743772241993,11.801920162684299,11.218923076923078,102.65946581196589,53.361423487544485,1224.9974251093026,6.989476923076923,30.522681515669525
2025-08-13 12:38:00,686215.2777777778,153078.81773399014,993.0799999999999,4.452013888888889,11.545356905729774,10.866256157635467,103.79213952928295,34.12583333333333,772.0876613240412,5.461878048780488,20.28244218558053
2025-08-13 12:40:00,127819.54887218044,102553.1914893617,335.96000000000004,0.7921804511278195,5.294085361130097,21.832553191489364,19.334828740471067,16.928045112781955,73.84264008885856,4.774708994708995,26.85006334571654
2025-08-13 12:42:00,13007.518796992481,140296.29629629632,272.73,0.7646616541353384,0.9658690134426977,23.521407407407406,18.963292780541742,15.841203007518798,3.63159854180907,4.849555555555555,29.56556547263682
2025-08-13 12:44:00,32810.45751633988,121901.84049079755,346.59000000000003,0.8933986928104575,2.110576530787753,19.60361963190184,87.64246768158749,17.54065359477124,26.011156148950814,4.681090909090909,5.690963436807096
2025-08-13 12:46:00,37539.682539682544,128863.63636363637,259.88,0.8526984126984127,2.7435590603174607,23.449848484848484,24.510447305112194,16.625079365079365,11.755857193650796,4.230833333333334,1.945693193384225
2025-08-13 12:48:00,94397.16312056738,98181.81818181819,369.38,0.8418439716312057,2.155302289766971,16.033838383838383,112.44857910065116,19.142340425531916,193.39827948328258,4.556666666666667,10.507312333333335
2025-08-13 12:50:00,292375.69060773484,390324.0740740741,459.96000000000004,1.544696132596685,5.935147268262738,17.407777777777778,79.35795131782939,19.299834254143647,311.5170849723758,14.819814814814814,671.4788567097332
2025-08-13 12:52:00,96704.54545454546,225052.26480836238,680.7,1.3293181818181818,2.4613911683373684,19.005574912891987,77.02810377671115,17.09314393939394,83.17531365220655,7.173554006968641,109.75335096123383
2025-08-13 12:54:00,943800.9049773756,278170.7317073171,559.44,2.514886877828054,11.808575100781571,21.882967479674797,28.878822586693207,25.41809954751131,602.7763772809544,7.778495934959349,120.91499650406509
2025-08-13 12:56:00,2276593.4065934066,196511.62790697673,465.40999999999997,4.569230769230769,20.105132001699946,16.475302325581396,79.76213250163009,56.27346153846154,4294.148354249893,7.28306976744186,19.69301202782004
2025-08-13 12:58:00,1801243.2432432433,182009.1324200913,504.44,4.797189189189189,14.371660534665091,9.514246575342465,64.22808509488505,50.91891891891892,3459.044030346652,8.468173515981736,17.11313518076327
2025-08-13 13:00:00,927173.9130434782,280727.2727272727,106.34,3.777173913043478,4.130842946859903,10.03309090909091,43.75190693602695,23.772173913043478,370.82015516908206,9.44892857142857,30.880067922077924
