time,down,up,rnti_count,mcs_down,mcs_down_var,mcs_up,mcs_up_var,rb_down,rb_down_var,rb_up,rb_up_var
2025-08-13 11:42:00,908445.4756380512,230056.98005698004,1170.69,4.5510440835266825,12.65354548237495,18.671723646723645,55.64807762394783,20.578584686774946,370.2903710491494,8.387826704545454,63.198456863240416
2025-08-13 11:44:00,899834.6388163621,230056.98005698004,1628.64,4.151157528285466,12.16138498300296,18.671723646723645,55.64807762394783,20.34302001740644,325.7160012374042,8.387826704545454,63.198456863240416
2025-08-13 11:46:00,1092792.7146574154,230056.98005698004,1616.24,4.3208412836079795,13.739080975655305,18.671723646723645,55.64807762394783,24.159150043365134,562.6489039644465,8.387826704545454,63.198456863240416
2025-08-13 11:48:00,3072290.6793048973,230056.98005698004,1856.31,5.024881516587678,19.895466586741108,18.671723646723645,55.64807762394783,33.47079778830964,1766.0702846594688,8.387826704545454,63.198456863240416
2025-08-13 11:50:00,1430666.6666666665,230056.98005698004,1427.38,4.599576576576577,17.373478359775454,18.671723646723645,55.64807762394783,31.054347434743473,1379.9518327044061,8.387826704545454,63.198456863240416
2025-08-13 11:52:00,1195239.3857271906,230056.98005698004,1399.02,4.907850045167118,21.44875450552214,18.671723646723645,55.64807762394783,31.402518050541513,1439.4581265353547,8.387826704545454,63.198456863240416
2025-08-13 11:54:00,1278575.2688172043,230056.98005698004,1416.66,4.717831541218638,18.659012872044652,18.671723646723645,55.64807762394783,29.20061827956989,1116.5596685859987,8.387826704545454,63.198456863240416
2025-08-13 11:56:00,540051.5995872032,230056.98005698004,1141.39,4.451052631578947,15.038860047846864,18.671723646723645,55.64807762394783,24.25901960784314,783.6266782733757,8.387826704545454,63.198456863240416
2025-08-13 11:58:00,527145.8998935036,230056.98005698004,1100.23,4.794856230031948,15.712551658412616,18.671723646723645,55.64807762394783,24.85912673056443,892.2589391086557,8.387826704545454,63.198456863240416
2025-08-13 12:00:00,976706.7307692308,230056.98005698004,986.3,5.009098557692307,21.768454661754852,18.671723646723645,55.64807762394783,27.911995192307693,971.4773437881839,8.387826704545454,63.198456863240416
2025-08-13 12:02:00,883154.6894031669,230056.98005698004,969.46,4.768721071863581,18.334396045274946,18.671723646723645,55.64807762394783,25.992131546894033,895.7334872802365,8.387826704545454,63.198456863240416
