time,down,up,rnti_count,mcs_down,mcs_down_var,mcs_up,mcs_up_var,rb_down,rb_down_var,rb_up,rb_up_var
2025-08-13 11:42:00,0.5154192546387883,-0.10724214884313941,-2.567877101709165,-0.2112339875163402,0.18106028314946493,1.8121113955986046,-1.8392345133807628,-0.17177173570664103,-0.6959079728435177,-0.8277505715218973,-0.6514122129498159
2025-08-13 11:44:00,0.5154192546387883,0.8833490501857463,-1.1848982334031821,-0.2112339875163402,0.18106028314946493,0.7158819826026988,-1.0892254072800465,-0.17177173570664103,-0.6959079728435177,0.48662623380894465,0.2707473851115576
2025-08-13 11:46:00,0.5154192546387883,2.0447477020429123,-0.7331184156681873,-0.2112339875163402,0.18106028314946493,-0.13674057504562667,-0.5432844672655748,-0.17177173570664103,-0.6959079728435177,2.495282341604962,2.108843582775064
2025-08-13 11:48:00,0.5154192546387883,3.7592031849561467,-0.45220077491892374,-0.2112339875163402,0.18106028314946493,-1.4573721514307896,1.0504132200050909,-0.17177173570664103,-0.6959079728435177,3.2166773599318996,3.7075740258195946
2025-08-13 11:50:00,0.5154192546387883,0.6608436139356881,-0.7611744679820142,-0.2112339875163402,0.18106028314946493,-0.6775222644274502,0.9492396773901793,-0.17177173570664103,-0.6959079728435177,0.7933752597674486,0.9823898040112924
2025-08-13 11:52:00,0.5154192546387883,-0.6008051723750159,-0.40513936974493486,-0.2112339875163402,0.18106028314946493,-0.3938795575911259,0.4704791209002945,-0.17177173570664103,-0.6959079728435177,-0.5104351456520739,-0.24824564215621064
2025-08-13 11:54:00,0.5154192546387883,-0.6222420220144689,-1.239712066715863,-0.2112339875163402,0.18106028314946493,-0.6173146322125526,1.4319438409847984,-0.17177173570664103,-0.6959079728435177,-1.0723764389797592,-0.6898119791600964
2025-08-13 11:56:00,0.5154192546387883,-0.3419600942148023,-1.2662615291083028,-0.2112339875163402,0.18106028314946493,0.7350166653089345,-0.6237382024953961,-0.17177173570664103,-0.6959079728435177,-0.5391191281771741,-0.43178914533277607
2025-08-13 11:58:00,0.5154192546387883,-0.7100505638887803,-0.9404363487763662,-0.2112339875163402,0.18106028314946493,-0.1277857851982951,1.204759498422124,-0.17177173570664103,-0.6959079728435177,-1.0787139698692396,-0.7232312603233397
2025-08-13 12:00:00,0.5154192546387883,-0.6463941841176798,-0.882639095421828,-0.2112339875163402,0.18106028314946493,0.15715312599091497,1.019742275139216,-0.17177173570664103,-0.6959079728435177,-0.9389820517442546,-0.6888399069427845
2025-08-13 12:02:00,0.5154192546387883,-0.39938876349473235,0.33900445216674935,-0.2112339875163402,0.18106028314946493,-0.48137642250115076,0.7812328201969808,-0.17177173570664103,-0.6959079728435177,-0.33551555083399814,-0.4006678925107237
2025-08-13 12:04:00,0.6053777216440002,0.01318292065371807,-0.2518801150011863,1.8947533299823172,2.5336589685724853,2.220599057990771,-1.9028706540114217,1.0787184129302072,0.09633710218218293,-0.5388849779953037,-0.5183017413251082
2025-08-13 12:06:00,0.4395292660276054,-0.05588064870143969,0.3806830533500056,1.6913328266199201,1.290896641195729,0.09697903349095668,0.47426625073088796,0.41711541913853445,0.5837590768652061,-0.28981204158137047,-0.26055456547774075
2025-08-13 12:08:00,-0.46640712525222966,-0.2460703460147417,1.0235245129426587,-1.4453416820333633,-1.1187028898721099,1.1076167000101573,-1.1598777285632647,1.5387878264802906,2.1758136791670966,-0.08711963005264076,-0.13144867406188562
2025-08-13 12:10:00,0.35650802022525424,-0.022631080633815973,0.2032402403866615,-0.13990070213223127,1.0702412967501742,0.5715433044957663,-0.8002167209595659,-0.3165288432031613,0.06783888404656638,0.4599893087694919,0.19610088372890094
2025-08-13 12:12:00,-0.4430719604896634,0.2692944954160521,-0.03487908666987154,-0.21674021542302457,-0.7365289660923604,0.63841979615992,-0.7754413777208194,-1.5509004510280622,-1.1584416023242974,0.505990768140123,0.10012082885674384
2025-08-13 12:14:00,-0.9802406405657212,-0.49761232529671323,-0.36019835038623155,0.0020993651786352843,0.39594977733051445,1.3396148550248441,-0.8934421527373014,0.5011533823601708,0.9481923460827848,-0.7690658817401014,-0.6257997419727943
2025-08-13 12:16:00,-1.6894565901720853,-0.1929547649342869,0.11127873558022938,-1.8373864728099243,-2.5160561507430437,0.10839152890795188,-0.44830435968530846,-0.9003028331159291,-0.400409455678754,-0.08223421551617467,-0.37161091084457454
