Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+3,3,Base LSTM (rolled),rb_up,0.023517673580073804,0.15335473119559698,0.08165767113738011,0.2453853000878533,0.15335472966204972,6451.588567962649,141.04707636844654
B(FULL-BASE)_t+3,3,Base LSTM (rolled),down,0.01925171975368972,0.13875056667880575,0.09126270160701523,-0.3632550434750834,0.13926728159306878,52.938249999802935,72.40399156111124
B(FULL-BASE)_t+3,3,Base LSTM (rolled),up,0.016658726556512786,0.129068689295711,0.06327561172051638,0.30865686244656687,0.12906868800502413,45979044732716.375,118.02421588225369
B(FULL-BASE)_t+4,4,Base LSTM (rolled),rnti_count,0.04689382940077524,0.21654983121853325,0.1776253176673344,-1.9982963091686465,0.3026306049466721,59.064004844449045,89.79038769170864
B(FULL-BASE)_t+4,4,Base LSTM (rolled),rb_down,0.02314053752215636,0.15212014173723465,0.08034761590470721,-0.22584142260773743,0.15236628489790463,64.63622712815314,78.85547714011314
B(FULL-BASE)_t+4,4,Base LSTM (rolled),rb_up,0.0321964148515036,0.1794335945454574,0.10121814776160157,-0.033636852029572006,0.17943359275112153,6651.447383606106,162.00935735018035
B(FULL-BASE)_t+4,4,Base LSTM (rolled),down,0.02048738799437132,0.14313416082253502,0.09570935683264714,-0.45079593651231353,0.1436672004879422,53.99886880359024,77.6202324779696
B(FULL-BASE)_t+4,4,Base LSTM (rolled),up,0.0245705778035427,0.15675004881512064,0.0815310172862849,-0.0212368775756826,0.15675004724762018,53688514542550.664,132.37067247237584
B(FULL-BASE)_t+5,5,Base LSTM (rolled),rnti_count,0.05043009003787089,0.22456644904765025,0.1873396090695506,-2.223326383881402,0.3138339103918916,61.939356027564884,94.96873758504026
B(FULL-BASE)_t+5,5,Base LSTM (rolled),rb_down,0.02242029735093674,0.1497340888072477,0.07818949425703177,-0.1877245802462686,0.14997637113395446,71.33011277177232,73.63974428205444
B(FULL-BASE)_t+5,5,Base LSTM (rolled),rb_up,0.034209810973371335,0.18495894402102142,0.11298460108856723,-0.09921736534999614,0.18495894217143205,7673.925379859237,168.89594765180672
