Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,rb_down,0.0011839204165599545,0.03440814462536384,0.01861337294818238,0.3658560383693059,0.10958866926897413,68.52030279958238,45.26581604717438
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,rb_up,0.00013590397039988826,0.011657785827501217,0.005761906366036709,0.37633121392020363,0.1393787988036156,1876.2890437788471,129.79666421501855
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,down,6650768769822958.0,81552245.64549378,51120051.23863679,0.3251747058868931,0.09798286738691232,49.546354245606324,37.22123073641976
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,up,243737426475402.88,15612092.315746883,8019291.749513552,0.330130894830433,0.12695196118499805,7634362238297.185,117.44087028031072
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,rnti_count,3001598.494872723,1732.5121918395619,1343.4218998368658,0.47324324060140355,0.12686820385459088,32.34098869823516,26.816065635296283
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,rb_down,0.0012138207551061857,0.03483993046930756,0.019422558254261934,0.349820253107312,0.11096389122767553,76.831705793462,49.07134447001699
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,rb_up,0.00014735024706755286,0.012138791005184696,0.0062778934890648855,0.32322365840239575,0.14512962703771198,2173.7979759976847,137.80111483409553
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,down,7060989779136736.0,84029695.81723319,54074062.042304136,0.28360415304545816,0.10095945827921524,57.331105832230065,40.76643334795588
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,up,267744276409312.3,16362893.27745287,8874726.958126437,0.26320896880589373,0.13305720656918138,6584042185016.326,124.80853690301257
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,rnti_count,3076900.238200269,1754.1095285643567,1370.2722035701418,0.46006789113206203,0.1284497311484382,33.8399823637303,27.59183461681402
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,rb_down,0.0012768061631738125,0.035732424535340625,0.019702664119303548,0.3160309586001885,0.11380645185080546,76.11951071066015,49.33328160261608
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,rb_up,0.00015478901758261552,0.012441423454838901,0.0066388171326660795,0.2889356539808424,0.14874785677155158,2546.9661797134995,141.41581300984132
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,down,7047521703159972.0,83949518.77860868,52887824.891350254,0.2849827983198032,0.10086312768671174,52.77543318923444,39.113663739136484
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,up,272810617484458.3,16516979.671975695,8912891.683909673,0.24922120315343144,0.13431018212050244,7305965291401.471,126.15175233768345
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,rnti_count,2955398.399932332,1719.1272204035197,1241.7490625863695,0.4807912354264404,0.12588805070315323,26.038073666200635,24.139383563193757
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,rb_down,0.0008406654732116171,0.028994231723079283,0.013568283226912092,0.5500947560184536,0.09234555671642625,39.65673814642204,37.69263612481485
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,rb_up,8.587741727697665e-05,0.009267006921168056,0.0037802653043309954,0.606632013937868,0.1107949924873554,700.8415445016439,105.396351701992
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,down,5061422162339915.0,71143672.6795849,41276987.69279496,0.48693130380081706,0.08547724210911223,36.965631992657855,31.029401945905988
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,up,170746246767077.62,13066990.731116235,5558010.823267258,0.5324768206396335,0.10625610370162847,9577694712637.916,86.46457707628127
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,rnti_count,3110137.69738041,1763.5582489332214,1287.5681234191227,0.45374734913430204,0.12914164095869435,27.23998492646859,25.14010653173468
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,rb_down,0.0009632716965642149,0.031036618639346248,0.014754496340547126,0.4843261458258129,0.09885048357961639,44.58680169451562,39.75231145081843
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,rb_up,0.00010379166617646627,0.010187819500583345,0.004234424220609322,0.5241766775033982,0.12180409431348417,882.462867947908,110.18691597627097
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,down,5719081105322649.0,75624606.4804482,43547759.10442212,0.42017287734160436,0.09086096562162083,38.32259075734022,32.28307817717179
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,up,200858755405811.3,14172464.690582627,5912956.031321398,0.449238451967351,0.11524542328511887,4945913364035.247,77.4040446008366
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,rnti_count,3248098.1559284674,1802.2480839020102,1325.0167552073988,0.4296764344190507,0.13197481575136866,27.940637573911882,25.895564380557673
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,rb_down,0.0010861991310290974,0.03295753526932949,0.016078845737587322,0.418241889369531,0.10496853206925592,50.35113678031343,43.99898767417116
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,rb_up,0.00011718976219067966,0.010825422032913066,0.004682080776778872,0.46249566693026256,0.12942717783768273,1414.382042821215,124.69241801284818
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,down,6327226216025236.0,79543863.47183067,45865022.741507694,0.3580211660312501,0.09556984929493113,38.892062873672685,33.80528740759373
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,up,221124740129020.25,14870263.620024368,6325848.338368893,0.39319968205364353,0.1209196750646878,4109680287102.1475,94.4800212797884
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,rnti_count,3326588.7086671307,1823.8938315228577,1345.182227236272,0.4160160128616881,0.1335598880727535,28.478783432840558,26.353022291233604
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,rb_down,0.0012076184350809968,0.03475080481198956,0.017350202270418866,0.35316265531962665,0.11068002930226375,55.81106830228919,48.57120531924838
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,rb_up,0.0001301035359372023,0.01140629369853338,0.005151541137279889,0.40294964095684116,0.13637199533657896,1888.654265678469,135.29917682214395
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,down,6945749329166327.0,83341162.27391076,48279942.678996116,0.2952442798555823,0.10013220342764352,40.503616086155205,35.649173584435964
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,up,241577195991248.7,15542753.809774145,6902705.1925188415,0.3360679053351633,0.12638812520831746,9740792508690.27,112.36045795476998
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,rnti_count,3352616.374731214,1831.015121382457,1356.4737764073425,0.41164238319123714,0.13408136506891594,28.937163667896293,26.658978335307502
