Strategy,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
A_t+1,Base LSTM (t+1),rnti_count,0.008045311026658654,0.08969565779154894,0.06606278758951949,0.48521505111938346,0.12535059956316874,25.48787995002293,24.742963129090096
A_t+1,Base LSTM (t+1),rb_down,0.008326416768036544,0.09124920146519938,0.043579231678685056,0.5592914382335279,0.09139685033405236,47.25888896336146,36.28223367524474
A_t+1,Base LSTM (t+1),rb_up,0.012163997529814074,0.1102905142331564,0.052190030608080584,0.6102061641185678,0.1102905131302513,2719.0041335454753,123.9553604736124
A_t+1,Base LSTM (t+1),down,0.007340304850621648,0.08567557907958165,0.0501020365733106,0.4807012384209194,0.08599463975485098,37.16738762974545,31.2375194720813
A_t+1,Base LSTM (t+1),up,0.010708100604320562,0.10347995266872015,0.0459718751758918,0.5565876173654112,0.10347995163392064,22148424246480.168,95.75564107131352
A_t+1,Basic Multistep LSTM (t+1),rnti_count,0.006706504655748852,0.08189325158857018,0.06221013962205076,0.5708795290899861,0.11444665705737084,27.13494458427016,23.737117034271243
A_t+1,Basic Multistep LSTM (t+1),rb_down,0.008512319759589413,0.09226223365814104,0.04704224608339965,0.5494517866381551,0.09241152169813194,51.33692807065066,36.843246579436276
A_t+1,Basic Multistep LSTM (t+1),rb_up,0.013288140592200468,0.11527419742596548,0.05639715653812671,0.5741831350696799,0.11527419627322355,1738.2007840861495,127.61130039318908
A_t+1,Basic Multistep LSTM (t+1),down,0.007687884740159905,0.08768058359842221,0.05339274989655306,0.4561112779410458,0.0880071110232901,42.20680179275302,32.55247163417235
A_t+1,Basic Multistep LSTM (t+1),up,0.012110855387363966,0.11004933160798372,0.052907268485823014,0.49850086009770556,0.11004933050749043,13245161568741.748,104.77754838136218
A_t+1,Seq2Seq LSTM (t+1),rnti_count,0.00811444844591767,0.09008023338067941,0.06506618263489593,0.4807912441688432,0.12588804788409969,26.038073666200635,24.139383563193757
A_t+1,Seq2Seq LSTM (t+1),rb_down,0.008500171915226744,0.09219637690943579,0.04314466944280122,0.5500947593798255,0.09234555838767823,39.65673814642204,37.69263612481485
A_t+1,Seq2Seq LSTM (t+1),rb_up,0.012275533373706815,0.11079500608649659,0.04519631007204832,0.6066320114337563,0.11079500497854657,700.8415445016439,105.396351701992
A_t+1,Seq2Seq LSTM (t+1),down,0.007252242761566541,0.08516010076066456,0.04940920699093942,0.48693129762404785,0.08547724176568144,36.965631992657855,31.029401945905988
A_t+1,Seq2Seq LSTM (t+1),up,0.011290359474683234,0.10625610323498239,0.045195759514850956,0.5324768247460867,0.10625610217242137,9577694712637.916,86.46457707628127
A_t+1,Transformer (t+1),rnti_count,0.0066341612258354835,0.08145036050156858,0.06033961826315452,0.5755084749127641,0.11382771223145904,24.260679095221704,22.653972045797584
A_t+1,Transformer (t+1),rb_down,0.00923395753514227,0.09609348331256533,0.04890718990970345,0.5112562512667913,0.09624897063615198,49.930162952237445,44.75112048454684
A_t+1,Transformer (t+1),rb_up,0.014050736863450092,0.11853580414140738,0.06908111086600838,0.5497458294001668,0.11853580295604939,6492.4617811808275,160.47838333891917
A_t+1,Transformer (t+1),down,0.0075353313663511345,0.08680628644488332,0.051912530882579064,0.46690385123408773,0.08712955793797707,38.372645384320734,32.95640688637246
A_t+1,Transformer (t+1),up,0.01222179916696835,0.11055224632257976,0.057816960202179385,0.49390678244839603,0.11055224521705731,38912650030038.26,157.67045752274703
