Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(CLU-EXTRA)_t+4,4,Transformer + Clusters + Extra,down,2337750838666289.0,48350293.056674324,38318782.03315304,0.42238875536166287,0.08024325605952143,51.54038828392825,36.57029595387431
B(CLU-EXTRA)_t+4,4,Transformer + Clusters + Extra,up,273777968423805.28,16546237.288997317,7950336.95498789,0.3527576419323737,0.13675157997297316,1288.2651202932248,97.68619016247783
B(CLU-EXTRA)_t+5,5,Transformer + Clusters + Extra,rnti_count,3392575.331559221,1841.894495230175,1477.2138107133605,0.2725460687468523,0.1518771963140588,38.494038146724776,31.852271813146555
B(CLU-EXTRA)_t+5,5,Transformer + Clusters + Extra,rb_down,0.0005478586236860351,0.023406379978246,0.012030523589696408,0.536637581441829,0.08264922872725336,48.9470795415054,39.44177430579251
B(CLU-EXTRA)_t+5,5,Transformer + Clusters + Extra,rb_up,0.0001146924374771389,0.010709455517305205,0.005165180951997746,0.4407070668520797,0.13031901158678505,2716.1400445272375,106.66862834933106
B(CLU-EXTRA)_t+5,5,Transformer + Clusters + Extra,down,2316110158982065.0,48125982.16121999,38166687.00365506,0.42773787929261886,0.07987098454919606,51.04826104443519,36.43389018466266
B(CLU-EXTRA)_t+5,5,Transformer + Clusters + Extra,up,278560019919979.6,16690117.432779782,8028900.617166319,0.34145292809368444,0.13794072265510274,1203.5269141679692,97.63234754101286
B(CLU-EXTRA)_t+6,6,Transformer + Clusters + Extra,rnti_count,3333224.5824807757,1825.7120754600862,1469.1207077393085,0.2852924617243119,0.15054284163162562,38.53602124045208,31.68693825655589
B(CLU-EXTRA)_t+6,6,Transformer + Clusters + Extra,rb_down,0.0005531013840604857,0.02351810757821483,0.01206019649595094,0.5322122744152151,0.08304374509302856,49.51965775325197,39.40878030660908
B(CLU-EXTRA)_t+6,6,Transformer + Clusters + Extra,rb_up,0.00011688708855153474,0.010811433232996203,0.005217120059233382,0.43000841219848407,0.1315599369626134,2906.2137350802595,103.9281132634863
B(CLU-EXTRA)_t+6,6,Transformer + Clusters + Extra,down,2347701780215564.5,48453088.44867956,38585412.55876105,0.41993086712066874,0.08041385765138244,51.94674994645404,36.82270539203432
B(CLU-EXTRA)_t+6,6,Transformer + Clusters + Extra,up,282196170841311.9,16798695.510107677,8094012.114260277,0.3328572803522325,0.13883810031055863,1187.547992406792,98.12155870073734
